Time[s],RateRoll[deg/s],RatePitch[deg/s],RateYaw[deg/s],AccX[m/s^2],AccY[m/s^2],AccZ[m/s^2],Torque[Ncm]
275.28,-0.07,-0.03,-0.12,9.59,2.53,0.77,1.71
275.36,-0.11,0.08,-0.1,9.55,2.58,0.76,1.71
275.57,-0.13,0.06,-0.02,9.6,2.6,0.74,1.71
275.57,-0.06,0.02,-0.03,9.6,2.55,0.74,1.71
275.63,-0.09,0.02,-0.06,9.56,2.56,0.71,1.71
275.72,-0.09,0.05,-0.02,9.58,2.55,0.71,1.71
275.82,-0.12,0.06,-0.0,9.58,2.55,0.75,1.71
275.92,-0.16,0.01,-0.09,9.59,2.57,0.77,1.71
276.01,-0.11,-0.02,-0.14,9.6,2.59,0.76,1.71
276.11,-0.13,-0.0,-0.02,9.57,2.58,0.75,1.71
276.2,-0.15,0.02,0.09,9.56,2.59,0.77,1.71
276.29,-0.13,0.13,0.01,9.57,2.6,0.77,1.71
276.52,-0.09,0.2,-0.01,9.59,2.57,0.72,1.7
276.52,0.03,0.06,0.07,9.61,2.55,0.72,1.7
276.56,0.0,-0.03,0.04,9.62,2.59,0.76,1.71
276.64,-0.2,0.12,0.0,9.59,2.57,0.78,1.71
276.75,-0.25,0.13,-0.03,9.57,2.54,0.77,1.7
276.85,-0.15,-0.07,-0.02,9.62,2.58,0.76,1.7
276.93,-0.13,0.02,0.02,9.63,2.58,0.75,1.7
277.02,-0.16,0.2,-0.02,9.56,2.57,0.7,1.7
277.11,-0.16,0.15,-0.03,9.57,2.58,0.67,1.69
277.21,-0.15,0.05,0.08,9.61,2.58,0.71,1.69
277.43,-0.14,0.02,0.12,9.61,2.58,0.76,1.69
277.43,-0.08,0.01,0.05,9.59,2.57,0.76,1.69
277.49,-0.08,0.01,0.03,9.6,2.55,0.75,1.69
277.56,-0.14,0.03,0.01,9.58,2.53,0.76,1.69
277.67,-0.15,0.06,-0.01,9.55,2.58,0.75,1.69
277.76,-0.1,0.06,0.02,9.6,2.62,0.75,1.69
277.84,-0.07,0.05,0.05,9.63,2.59,0.78,1.69
277.94,-0.14,0.1,0.13,9.64,2.54,0.77,1.69
278.03,-0.16,0.11,0.13,9.61,2.56,0.74,1.69
278.13,-0.07,0.1,-0.02,9.55,2.56,0.76,1.69
278.36,-0.13,0.01,-0.07,9.56,2.54,0.76,1.69
278.36,-0.22,0.02,-0.02,9.57,2.54,0.72,1.69
278.41,-0.16,0.06,-0.01,9.55,2.54,0.76,1.69
278.49,-0.11,-0.0,-0.02,9.6,2.55,0.79,1.69
278.57,-0.09,0.04,0.09,9.63,2.57,0.72,1.69
278.67,-0.12,0.14,0.08,9.59,2.58,0.71,1.69
278.78,-0.18,0.16,-0.04,9.56,2.58,0.77,1.69
278.86,-0.13,0.05,-0.01,9.56,2.6,0.82,1.69
278.96,-0.05,-0.0,0.0,9.59,2.58,0.74,1.69
279.05,-0.1,0.04,-0.05,9.62,2.56,0.7,1.69
279.24,-0.14,-0.01,-0.06,9.6,2.54,0.76,1.68
279.24,-0.12,0.03,-0.07,9.59,2.54,0.75,1.68
279.31,-0.1,0.06,-0.04,9.61,2.6,0.73,1.68
279.42,-0.07,-0.05,-0.02,9.58,2.61,0.7,1.68
279.51,-0.03,-0.02,-0.06,9.56,2.59,0.7,1.68
279.6,-0.05,0.07,-0.06,9.57,2.54,0.78,1.68
279.68,-0.09,0.08,-0.01,9.57,2.54,0.76,1.68
279.8,-0.06,0.07,0.02,9.58,2.57,0.67,1.68
279.87,-0.06,0.03,0.03,9.58,2.57,0.71,1.68
279.96,-0.08,0.03,-0.01,9.59,2.56,0.74,1.68
280.16,-0.11,0.04,-0.05,9.61,2.57,0.72,1.68
280.16,-0.17,0.07,0.02,9.58,2.56,0.74,1.68
280.24,-0.18,0.04,0.08,9.56,2.56,0.76,1.68
280.34,-0.04,0.03,0.0,9.6,2.59,0.76,1.68
280.43,-0.01,0.08,-0.01,9.6,2.58,0.77,1.68
280.52,-0.14,-0.03,0.02,9.57,2.55,0.79,1.68
280.61,-0.17,-0.08,-0.02,9.57,2.54,0.75,1.68
280.71,-0.15,0.02,-0.04,9.54,2.58,0.74,1.68
280.8,-0.14,0.05,0.01,9.53,2.59,0.76,1.68
280.89,-0.17,-0.05,0.11,9.58,2.54,0.73,1.68
281.13,-0.21,-0.08,0.16,9.59,2.57,0.74,1.68
281.13,-0.09,0.11,0.08,9.57,2.59,0.78,1.68
281.15,-0.02,0.14,0.04,9.57,2.55,0.79,1.68
281.24,-0.12,0.02,0.04,9.58,2.56,0.77,1.68
281.34,-0.12,0.11,-0.09,9.61,2.6,0.72,1.68
281.44,-0.02,0.13,-0.16,9.61,2.6,0.72,1.68
281.53,-0.18,-0.02,-0.08,9.59,2.56,0.75,1.68
281.61,-0.29,0.02,-0.01,9.58,2.55,0.75,1.67
281.7,-0.13,0.05,-0.05,9.57,2.58,0.74,1.67
281.8,-0.14,-0.04,-0.06,9.56,2.59,0.74,1.68
282.02,-0.2,0.01,0.03,9.57,2.59,0.74,1.67
282.03,-0.13,0.13,0.08,9.58,2.58,0.73,1.67
282.09,-0.13,0.12,-0.07,9.6,2.54,0.75,1.67
282.17,-0.12,0.08,-0.08,9.6,2.52,0.78,1.67
282.25,-0.1,0.13,0.1,9.57,2.57,0.8,1.67
282.34,-0.12,0.08,0.09,9.58,2.58,0.8,1.67
282.44,-0.12,-0.05,-0.04,9.63,2.55,0.78,1.67
282.55,-0.06,0.03,-0.08,9.63,2.57,0.77,1.67
282.63,-0.0,0.1,-0.03,9.62,2.57,0.79,1.67
282.72,-0.05,0.04,0.06,9.64,2.55,0.79,1.67
282.92,-0.13,0.06,0.07,9.6,2.55,0.77,1.67
282.92,-0.13,0.08,0.07,9.59,2.58,0.74,1.67
282.99,-0.07,0.02,-0.01,9.6,2.6,0.71,1.67
283.1,-0.09,-0.06,-0.12,9.58,2.59,0.74,1.67
283.17,-0.17,-0.02,-0.01,9.56,2.58,0.83,1.67
283.27,-0.12,0.06,0.11,9.57,2.57,0.79,1.67
283.37,-0.08,0.01,0.01,9.58,2.57,0.72,1.67
283.46,-0.13,-0.0,-0.07,9.59,2.58,0.74,1.67
283.55,-0.12,0.08,-0.05,9.58,2.56,0.72,1.67
283.63,-0.11,0.11,-0.01,9.56,2.53,0.68,1.67
283.83,-0.2,0.13,0.08,9.6,2.54,0.7,1.67
283.84,-0.27,0.11,0.07,9.64,2.56,0.73,1.67
283.92,-0.15,0.03,-0.02,9.6,2.58,0.78,1.67
284.01,-0.1,0.06,-0.07,9.57,2.61,0.78,1.67
284.11,-0.18,0.05,-0.05,9.58,2.6,0.77,1.67
284.2,-0.13,-0.07,0.02,9.59,2.58,0.78,1.67
284.29,-0.1,-0.05,0.03,9.55,2.57,0.74,1.68
284.38,-0.21,0.03,0.03,9.56,2.55,0.77,1.68
284.47,-0.26,0.01,0.03,9.61,2.56,0.83,1.67
284.57,-0.16,-0.06,0.01,9.61,2.58,0.79,1.67
284.77,-0.13,-0.04,-0.1,9.62,2.54,0.73,1.67
284.77,-0.14,0.07,-0.11,9.61,2.52,0.77,1.67
284.84,-0.12,0.17,0.0,9.58,2.58,0.83,1.67
284.93,-0.13,0.19,0.02,9.6,2.6,0.79,1.67
285.01,-0.1,0.12,0.01,9.59,2.56,0.74,1.68
285.11,-0.11,0.06,0.01,9.54,2.55,0.73,1.68
285.21,-0.21,0.02,0.02,9.56,2.56,0.75,1.68
285.29,-0.11,0.0,0.04,9.59,2.55,0.77,1.67
285.4,0.04,0.02,0.01,9.56,2.55,0.75,1.67
285.48,-0.07,0.02,0.01,9.59,2.59,0.7,1.67
285.69,-0.21,-0.01,0.02,9.6,2.6,0.7,1.67
285.69,-0.16,0.1,-0.01,9.57,2.59,0.73,1.68
285.76,-0.12,0.14,0.01,9.58,2.59,0.76,1.68
285.86,-0.22,0.04,0.09,9.56,2.57,0.76,1.68
285.95,-0.23,0.08,0.1,9.53,2.55,0.69,1.67
286.04,-0.13,0.07,-0.0,9.55,2.55,0.69,1.67
286.12,-0.06,0.01,-0.03,9.58,2.57,0.7,1.67
286.23,-0.13,-0.0,0.07,9.6,2.58,0.68,1.68
286.32,-0.18,-0.05,0.09,9.59,2.57,0.69,1.67
286.41,-0.18,-0.02,0.06,9.58,2.58,0.74,1.67
286.61,-0.25,0.07,0.01,9.59,2.58,0.73,1.67
286.62,-0.17,0.09,0.0,9.59,2.53,0.7,1.67
286.68,0.03,0.05,0.04,9.58,2.53,0.72,1.68
286.76,-0.05,0.04,-0.01,9.58,2.6,0.76,1.68
286.87,-0.18,0.02,0.0,9.61,2.6,0.8,1.68
286.94,-0.16,0.03,0.06,9.61,2.58,0.78,1.68
287.05,-0.12,0.11,0.01,9.59,2.58,0.72,1.67
287.13,-0.06,0.08,-0.02,9.6,2.56,0.71,1.67
287.23,-0.06,0.03,-0.03,9.62,2.53,0.75,1.68
287.31,-0.12,0.03,-0.03,9.59,2.51,0.76,1.68
287.52,-0.09,0.02,-0.0,9.55,2.54,0.75,1.68
287.52,-0.07,0.11,0.01,9.58,2.58,0.78,1.67
287.6,-0.11,0.13,0.02,9.63,2.6,0.82,1.67
287.69,-0.24,0.06,-0.0,9.6,2.57,0.78,1.68
287.79,-0.25,0.07,0.04,9.58,2.54,0.71,1.67
287.87,-0.08,0.11,-0.02,9.59,2.58,0.7,1.67
287.97,-0.09,0.07,-0.08,9.61,2.59,0.71,1.67
288.06,-0.23,0.06,0.02,9.62,2.55,0.74,1.68
288.14,-0.23,0.1,0.09,9.61,2.53,0.78,1.68
288.23,-0.18,0.01,0.09,9.61,2.49,0.81,1.68
288.45,-0.11,-0.06,-0.03,9.61,2.53,0.8,1.67
288.45,-0.06,0.02,-0.07,9.59,2.6,0.76,1.67
288.5,-0.09,0.07,-0.0,9.58,2.59,0.73,1.67
288.61,-0.2,-0.01,-0.03,9.59,2.58,0.74,1.67
288.69,-0.24,-0.06,0.05,9.57,2.6,0.73,1.67
288.81,-0.15,-0.0,0.08,9.57,2.61,0.72,1.67
288.88,-0.12,0.07,-0.0,9.59,2.59,0.69,1.68
288.98,-0.17,0.05,0.02,9.57,2.58,0.66,1.67
289.07,-0.21,0.03,0.06,9.58,2.59,0.72,1.67
289.17,-0.23,0.03,0.0,9.62,2.55,0.79,1.67
289.4,-0.13,-0.07,-0.02,9.65,2.52,0.79,1.67
289.4,-0.02,-0.09,0.01,9.61,2.54,0.79,1.67
289.45,-0.12,0.12,-0.0,9.58,2.53,0.76,1.67
289.54,-0.24,0.21,0.03,9.6,2.53,0.74,1.67
289.61,-0.16,0.08,0.07,9.6,2.55,0.75,1.67
289.72,-0.03,0.02,-0.02,9.59,2.57,0.75,1.68
289.81,-0.04,0.03,-0.13,9.63,2.58,0.81,1.68
289.89,-0.14,0.01,-0.01,9.63,2.57,0.79,1.67
289.98,-0.2,0.04,0.06,9.59,2.58,0.7,1.68
290.09,-0.2,0.03,0.04,9.59,2.58,0.74,1.67
290.31,-0.22,-0.04,0.1,9.59,2.54,0.79,1.67
290.32,-0.15,-0.09,0.13,9.57,2.53,0.75,1.67
290.36,-0.03,-0.02,0.15,9.58,2.55,0.77,1.67
290.45,-0.04,0.11,0.09,9.59,2.55,0.74,1.68
290.56,-0.05,0.04,-0.02,9.59,2.54,0.69,1.68
290.62,-0.1,-0.1,-0.08,9.62,2.54,0.72,1.68
290.72,-0.16,-0.1,-0.05,9.63,2.56,0.74,1.68
290.83,-0.12,-0.02,0.03,9.6,2.56,0.73,1.68
290.91,-0.08,0.02,0.01,9.57,2.55,0.74,1.68
291.0,-0.13,0.1,-0.01,9.57,2.57,0.71,1.68
291.22,-0.16,0.1,-0.01,9.59,2.59,0.69,1.68
291.23,-0.14,-0.08,0.02,9.61,2.57,0.69,1.68
291.28,-0.11,-0.04,-0.01,9.61,2.55,0.71,1.68
291.38,-0.13,0.05,-0.02,9.59,2.57,0.78,1.68
291.47,-0.14,-0.01,0.07,9.57,2.58,0.82,1.68
291.54,-0.15,0.02,0.06,9.54,2.55,0.78,1.68
291.64,-0.16,0.03,0.04,9.56,2.53,0.76,1.67
291.74,-0.1,0.01,-0.0,9.62,2.54,0.76,1.67
291.82,-0.1,0.01,-0.12,9.62,2.59,0.79,1.67
291.92,-0.19,0.01,-0.05,9.57,2.58,0.79,1.67
292.15,-0.2,0.04,0.04,9.58,2.55,0.73,1.67
292.16,-0.17,0.02,-0.0,9.59,2.57,0.74,1.67
292.2,-0.22,0.03,0.01,9.62,2.6,0.71,1.67
292.28,-0.19,0.06,0.07,9.66,2.58,0.71,1.66
292.37,-0.11,0.02,0.13,9.64,2.57,0.77,1.66
292.49,-0.2,0.04,0.07,9.59,2.61,0.75,1.66
292.56,-0.22,0.1,0.05,9.57,2.6,0.75,1.66
292.67,-0.12,0.17,-0.0,9.6,2.55,0.77,1.65
292.75,-0.12,0.16,-0.05,9.6,2.6,0.74,1.65
292.84,-0.16,0.05,0.03,9.58,2.62,0.75,1.65
293.09,-0.17,0.02,0.05,9.62,2.58,0.79,1.65
293.09,-0.14,-0.02,0.03,9.58,2.57,0.77,1.65
293.12,-0.09,-0.09,0.01,9.55,2.58,0.71,1.64
293.21,0.0,-0.05,0.02,9.63,2.6,0.7,1.64
293.31,-0.08,-0.0,0.01,9.62,2.6,0.76,1.64
293.41,-0.23,0.04,0.01,9.6,2.56,0.78,1.64
293.48,-0.27,0.08,0.06,9.62,2.54,0.77,1.64
293.57,-0.23,0.03,0.01,9.6,2.53,0.8,1.64
293.68,-0.14,0.01,-0.06,9.56,2.55,0.84,1.64
293.77,-0.16,0.04,-0.09,9.59,2.58,0.83,1.64
294.01,-0.21,0.02,-0.13,9.59,2.57,0.77,1.63
294.01,-0.21,-0.05,-0.05,9.55,2.57,0.72,1.63
294.03,-0.19,-0.04,-0.0,9.58,2.58,0.76,1.63
294.14,-0.15,0.11,-0.01,9.61,2.59,0.77,1.63
294.22,-0.12,0.17,-0.02,9.59,2.63,0.71,1.63
294.32,-0.13,0.12,-0.04,9.58,2.61,0.66,1.63
294.41,-0.09,0.1,0.06,9.56,2.54,0.68,1.63
294.49,-0.1,0.02,0.11,9.56,2.53,0.71,1.62
294.59,-0.17,0.0,0.02,9.58,2.55,0.7,1.62
294.68,-0.1,0.05,-0.02,9.58,2.56,0.72,1.62
294.91,-0.02,0.0,0.05,9.6,2.55,0.74,1.62
294.91,-0.08,-0.02,0.14,9.58,2.55,0.73,1.62
294.96,-0.15,0.09,0.1,9.56,2.57,0.73,1.62
295.05,-0.18,0.11,0.02,9.61,2.57,0.71,1.62
295.14,-0.16,0.04,0.05,9.62,2.58,0.66,1.62
295.23,-0.17,0.03,0.08,9.58,2.59,0.68,1.62
295.33,-0.15,0.05,0.09,9.6,2.59,0.72,1.62
295.42,-0.04,0.09,0.09,9.62,2.59,0.73,1.61
295.52,-0.04,0.13,0.0,9.58,2.58,0.73,1.61
295.61,-0.13,0.15,-0.05,9.57,2.56,0.69,1.61
295.86,-0.15,0.06,0.0,9.6,2.58,0.63,1.61
295.86,-0.12,-0.03,0.03,9.57,2.58,0.69,1.61
295.87,-0.2,-0.0,-0.03,9.56,2.57,0.73,1.61
295.97,-0.23,-0.03,-0.06,9.6,2.56,0.71,1.61
296.07,-0.13,-0.03,0.01,9.57,2.58,0.72,1.61
296.15,-0.12,-0.0,0.02,9.56,2.59,0.77,1.61
296.25,-0.15,-0.01,-0.07,9.6,2.55,0.78,1.6
296.33,-0.11,-0.04,-0.04,9.62,2.53,0.73,1.6
296.43,-0.11,-0.11,-0.04,9.62,2.54,0.7,1.6
296.51,-0.15,-0.12,-0.07,9.59,2.57,0.71,1.6
296.71,-0.13,-0.08,0.05,9.58,2.58,0.74,1.6
296.71,-0.06,-0.05,0.09,9.59,2.56,0.8,1.6
296.8,-0.06,-0.01,0.06,9.6,2.57,0.81,1.6
296.88,-0.08,0.09,0.04,9.59,2.59,0.79,1.6
296.97,-0.11,0.12,0.05,9.57,2.61,0.78,1.6
297.06,-0.18,0.1,-0.02,9.56,2.58,0.77,1.6
297.15,-0.13,0.09,-0.15,9.56,2.55,0.75,1.6
297.25,-0.02,0.08,-0.11,9.6,2.56,0.71,1.6
297.35,-0.08,0.07,0.02,9.6,2.54,0.72,1.6
297.43,-0.2,0.01,0.11,9.55,2.53,0.76,1.6
297.63,-0.21,0.07,0.06,9.6,2.57,0.74,1.6
297.64,-0.2,0.15,-0.06,9.63,2.57,0.71,1.6
297.72,-0.24,0.11,0.04,9.58,2.57,0.76,1.6
297.8,-0.21,0.01,0.15,9.56,2.59,0.79,1.6
297.9,-0.16,0.05,0.06,9.56,2.58,0.75,1.6
297.99,-0.22,0.17,0.01,9.57,2.58,0.76,1.6
298.09,-0.22,0.07,0.03,9.58,2.57,0.78,1.59
298.17,-0.19,0.01,0.03,9.6,2.61,0.77,1.6
298.26,-0.19,0.09,0.03,9.57,2.64,0.75,1.59
298.37,-0.16,0.03,0.02,9.56,2.59,0.74,1.59
298.57,-0.14,-0.03,-0.03,9.62,2.54,0.76,1.59
298.57,-0.19,0.05,-0.03,9.62,2.52,0.79,1.59
298.63,-0.2,0.18,-0.01,9.59,2.52,0.79,1.59
298.73,-0.19,0.16,0.0,9.58,2.56,0.76,1.59
298.82,-0.11,-0.03,-0.0,9.58,2.59,0.76,1.59
298.91,-0.08,-0.01,-0.12,9.6,2.59,0.77,1.59
299.01,-0.17,0.07,-0.13,9.59,2.57,0.8,1.59
299.09,-0.27,-0.02,-0.06,9.57,2.57,0.81,1.59
299.2,-0.23,-0.03,-0.0,9.59,2.62,0.75,1.6
299.28,-0.12,0.06,0.13,9.59,2.63,0.74,1.6
299.49,-0.12,0.05,0.15,9.56,2.56,0.8,1.6
299.49,-0.16,-0.05,-0.02,9.56,2.53,0.8,1.6
299.56,-0.2,-0.07,-0.08,9.59,2.55,0.73,1.6
299.65,-0.17,-0.03,-0.05,9.61,2.56,0.7,1.6
299.74,-0.1,0.02,-0.05,9.58,2.55,0.7,1.6
299.83,-0.18,0.11,0.06,9.57,2.55,0.71,1.6
299.92,-0.15,0.07,0.11,9.58,2.58,0.74,1.6
300.0,-0.1,-0.04,0.04,9.58,2.6,0.75,1.6
300.1,-0.14,-0.1,0.0,9.59,2.57,0.73,1.6
300.19,-0.1,-0.01,0.03,9.59,2.56,0.73,1.6
300.39,-0.13,0.06,0.08,9.59,2.57,0.75,1.6
300.4,-0.25,-0.04,0.05,9.62,2.55,0.72,1.6
300.48,-0.21,-0.01,0.0,9.59,2.56,0.72,1.6
300.57,-0.18,0.04,0.08,9.56,2.56,0.77,1.6
300.66,-0.15,-0.01,0.14,9.59,2.57,0.76,1.6
300.75,-0.07,-0.0,0.02,9.57,2.57,0.71,1.6
300.84,-0.12,0.06,-0.03,9.58,2.55,0.71,1.6
300.94,-0.08,0.04,0.09,9.63,2.57,0.7,1.6
301.02,-0.02,0.06,0.03,9.61,2.56,0.69,1.6
301.12,-0.15,0.14,-0.1,9.59,2.56,0.73,1.6
301.34,-0.17,0.09,-0.04,9.6,2.55,0.77,1.6
301.34,-0.13,0.0,0.1,9.59,2.53,0.72,1.6
301.4,-0.13,0.02,0.06,9.58,2.55,0.7,1.6
301.49,-0.17,0.07,-0.09,9.55,2.56,0.76,1.6
301.58,-0.14,0.11,0.04,9.59,2.55,0.7,1.6
301.66,-0.04,0.17,0.12,9.68,2.56,0.68,1.6
301.75,-0.06,0.13,-0.03,9.65,2.58,0.78,1.59
301.85,-0.14,0.07,-0.06,9.54,2.55,0.79,1.59
301.95,-0.19,0.12,0.03,9.54,2.56,0.74,1.59
302.03,-0.23,0.13,0.06,9.58,2.58,0.77,1.59
302.25,-0.17,0.08,0.02,9.57,2.56,0.78,1.59
302.25,-0.14,0.12,-0.02,9.55,2.54,0.74,1.59
302.32,-0.15,0.17,-0.06,9.57,2.54,0.73,1.59
302.4,-0.06,0.1,-0.06,9.61,2.54,0.75,1.59
302.49,-0.08,0.07,-0.01,9.6,2.53,0.74,1.59
302.59,-0.11,0.11,-0.05,9.59,2.52,0.71,1.59
302.67,-0.12,-0.0,-0.02,9.59,2.53,0.72,1.59
302.77,-0.26,-0.08,0.03,9.57,2.58,0.75,1.59
302.88,-0.26,-0.04,-0.03,9.59,2.62,0.77,1.59
302.97,-0.1,0.03,-0.05,9.6,2.62,0.77,1.59
303.17,-0.11,0.07,0.05,9.6,2.56,0.74,1.59
303.18,-0.13,0.02,0.16,9.56,2.53,0.74,1.59
303.23,-0.01,-0.01,0.09,9.54,2.55,0.75,1.6
303.33,-0.03,0.05,-0.02,9.56,2.59,0.77,1.6
303.42,-0.15,0.08,0.04,9.57,2.56,0.76,1.6
303.5,-0.15,0.03,0.05,9.59,2.55,0.77,1.6
303.59,-0.11,0.02,-0.0,9.57,2.58,0.8,1.6
303.69,-0.12,0.0,0.01,9.57,2.57,0.79,1.6
303.79,-0.17,-0.04,0.01,9.59,2.56,0.77,1.6
303.88,-0.2,-0.04,0.01,9.57,2.58,0.77,1.6
304.08,-0.19,-0.02,0.03,9.56,2.57,0.78,1.6
304.08,-0.13,0.02,0.01,9.58,2.55,0.74,1.6
304.16,-0.07,0.1,-0.06,9.6,2.55,0.69,1.61
304.23,-0.12,0.06,0.01,9.63,2.56,0.72,1.61
304.33,-0.08,-0.01,0.05,9.62,2.58,0.75,1.61
304.44,-0.08,0.04,-0.13,9.56,2.58,0.77,1.61
304.54,-0.15,0.03,-0.16,9.58,2.58,0.76,1.61
304.62,-0.12,0.04,-0.02,9.62,2.6,0.72,1.61
304.7,-0.12,0.07,0.0,9.61,2.58,0.69,1.61
304.8,-0.11,-0.01,0.01,9.59,2.56,0.69,1.61
305.01,-0.09,-0.0,0.05,9.56,2.57,0.76,1.61
305.01,-0.1,0.07,-0.01,9.55,2.53,0.81,1.61
305.06,-0.08,0.06,-0.02,9.56,2.52,0.78,1.61
305.17,-0.12,0.02,0.05,9.58,2.56,0.73,1.62
305.25,-0.13,0.01,0.03,9.61,2.56,0.77,1.62
305.35,-0.07,0.09,-0.03,9.62,2.54,0.81,1.62
305.44,-0.1,0.18,0.0,9.59,2.55,0.79,1.62
305.52,-0.1,0.13,0.04,9.57,2.57,0.78,1.62
305.62,-0.05,0.0,-0.0,9.58,2.59,0.73,1.62
305.72,-0.14,0.06,0.08,9.58,2.58,0.7,1.62
305.93,-0.2,0.08,0.11,9.57,2.58,0.74,1.62
305.93,-0.14,-0.02,0.04,9.55,2.59,0.78,1.62
305.98,-0.17,0.0,0.09,9.57,2.56,0.79,1.62
306.08,-0.16,0.03,0.0,9.59,2.55,0.72,1.63
306.18,-0.05,0.01,-0.11,9.57,2.57,0.68,1.63
306.26,-0.09,0.04,-0.02,9.58,2.57,0.77,1.63
306.35,-0.17,-0.02,0.01,9.6,2.57,0.78,1.63
306.44,-0.09,-0.08,-0.07,9.57,2.57,0.72,1.63
306.54,-0.1,-0.0,-0.07,9.59,2.55,0.73,1.63
306.64,-0.17,0.05,0.01,9.63,2.55,0.71,1.63
306.89,-0.14,0.05,0.04,9.61,2.57,0.71,1.63
306.89,-0.16,0.02,-0.02,9.58,2.59,0.76,1.63
306.9,-0.17,0.02,-0.0,9.57,2.57,0.76,1.63
307.0,-0.17,0.04,-0.02,9.56,2.58,0.76,1.63
307.09,-0.22,0.09,-0.1,9.55,2.6,0.73,1.63
307.19,-0.14,0.08,-0.06,9.57,2.58,0.71,1.64
307.27,-0.11,0.0,0.02,9.6,2.57,0.7,1.64
307.37,-0.13,0.07,0.06,9.59,2.57,0.69,1.64
307.47,-0.06,0.19,0.0,9.58,2.57,0.71,1.64
307.55,-0.12,0.1,-0.02,9.59,2.58,0.76,1.64
307.75,-0.21,0.01,0.05,9.6,2.55,0.74,1.64
307.76,-0.13,0.11,-0.05,9.6,2.57,0.72,1.64
307.84,-0.05,0.14,-0.02,9.59,2.61,0.78,1.64
307.93,-0.13,0.11,0.17,9.59,2.58,0.78,1.64
308.01,-0.17,0.07,0.07,9.6,2.58,0.75,1.65
308.11,-0.06,-0.04,-0.06,9.6,2.63,0.78,1.65
308.21,0.01,-0.0,0.01,9.61,2.6,0.75,1.65
308.29,-0.08,0.06,0.02,9.59,2.58,0.7,1.65
308.39,-0.21,0.02,-0.06,9.57,2.61,0.74,1.65
308.5,-0.27,0.0,-0.13,9.59,2.58,0.79,1.65
308.74,-0.22,-0.01,-0.06,9.62,2.55,0.76,1.65
308.74,-0.12,-0.02,0.05,9.62,2.57,0.74,1.65
308.75,-0.15,0.0,0.08,9.61,2.57,0.78,1.65
308.84,-0.2,0.04,0.06,9.61,2.54,0.76,1.66
308.94,-0.12,0.05,0.01,9.59,2.53,0.67,1.66
309.04,-0.05,0.03,-0.01,9.6,2.58,0.68,1.66
309.12,-0.1,0.01,0.04,9.63,2.63,0.76,1.66
309.22,-0.19,0.03,0.01,9.6,2.61,0.75,1.66
309.31,-0.16,0.08,-0.08,9.59,2.59,0.7,1.66
309.38,-0.1,0.1,-0.06,9.62,2.56,0.72,1.65
309.63,-0.15,0.03,-0.01,9.62,2.53,0.78,1.65
309.63,-0.12,-0.01,-0.05,9.62,2.56,0.77,1.65
309.68,-0.06,0.06,-0.04,9.6,2.56,0.73,1.65
309.77,-0.14,0.09,0.03,9.59,2.54,0.72,1.65
309.85,-0.18,0.01,-0.02,9.59,2.53,0.7,1.65
309.95,-0.13,-0.01,-0.05,9.59,2.54,0.72,1.65
310.04,-0.19,0.01,-0.04,9.6,2.58,0.78,1.65
310.14,-0.22,0.03,0.01,9.6,2.56,0.82,1.65
310.22,-0.19,0.16,0.07,9.61,2.58,0.8,1.65
310.32,-0.23,0.17,0.06,9.6,2.62,0.73,1.65
310.52,-0.2,0.04,0.03,9.58,2.55,0.74,1.65
310.53,-0.11,0.02,-0.01,9.56,2.51,0.81,1.65
310.58,-0.14,-0.01,0.03,9.54,2.56,0.85,1.65
310.69,-0.17,-0.03,0.03,9.55,2.58,0.8,1.65
310.77,-0.13,0.08,0.0,9.57,2.59,0.75,1.65
310.87,-0.1,0.15,-0.07,9.6,2.58,0.75,1.65
310.95,-0.2,0.14,-0.14,9.62,2.53,0.71,1.66
311.07,-0.25,0.05,-0.02,9.63,2.54,0.72,1.66
311.14,-0.14,-0.06,0.11,9.6,2.58,0.77,1.66
311.24,-0.12,0.01,0.05,9.55,2.54,0.73,1.66
311.47,-0.16,0.15,-0.03,9.55,2.55,0.72,1.66
311.48,-0.17,0.06,0.01,9.56,2.58,0.76,1.66
311.52,-0.25,-0.03,-0.0,9.61,2.54,0.74,1.67
311.6,-0.29,-0.05,-0.13,9.63,2.53,0.69,1.67
311.7,-0.21,-0.06,-0.07,9.6,2.55,0.74,1.66
311.79,-0.13,0.04,-0.04,9.55,2.56,0.77,1.66
311.9,-0.12,0.09,-0.1,9.55,2.55,0.71,1.67
311.97,-0.16,0.03,-0.02,9.55,2.57,0.71,1.66
312.08,-0.13,-0.01,-0.04,9.57,2.57,0.7,1.66
312.17,-0.07,0.01,-0.1,9.58,2.56,0.73,1.66
312.41,-0.17,0.04,-0.03,9.56,2.58,0.77,1.66
312.41,-0.19,0.01,0.01,9.55,2.62,0.72,1.66
312.42,-0.16,-0.02,0.01,9.56,2.58,0.73,1.66
312.51,-0.19,0.02,0.09,9.55,2.55,0.74,1.66
312.62,-0.2,0.07,0.11,9.54,2.55,0.74,1.66
312.7,-0.19,0.03,0.01,9.56,2.56,0.79,1.66
312.8,-0.13,0.0,-0.01,9.59,2.57,0.78,1.66
312.89,-0.13,0.05,-0.04,9.62,2.56,0.74,1.66
312.99,-0.19,0.06,-0.12,9.61,2.6,0.75,1.66
313.08,-0.23,0.01,-0.04,9.58,2.6,0.75,1.66
313.33,-0.2,0.05,0.11,9.55,2.54,0.72,1.66
